Date,Route,Rating,Notes,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Rating,Length,Rating Code,Country,State,Numeric Grade,Is_Onsight,Is_Flash,Is_Redpoint,Is_Fell_Hung,Is_Sport,Is_Trad,Is_Boulder,Is_Multipitch,Year,Month,Season,Is_Weekend,Session_ID,Days_Attempted,Was_First_Try,Is_Success,Is_Project,Crag,Area,Subarea,Grade_Category
2024-02-12,Problem C,V4,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Sabres of Paradise,2.5,2,Flash,,Boulder,,,20400,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,2,Winter,False,1,6,True,True,False,Sabres of Paradise,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-02-12,Problem B,V1,,2,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Pig Pen Slab,2.4,2,Send,,Boulder,,10.0,20100,United States,California,5.12a,False,False,False,False,False,False,True,True,2024,2,Winter,False,1,6,False,True,False,Pig Pen Slab,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-02-12,The Clapper,V6,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Clapper Boulder,3.2,3,Send,,Boulder,,12.0,20600,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,2,Winter,False,1,2,False,True,False,Clapper Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-02-12,Not The Clapper,V2,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Clapper Boulder,3.4,4,Send,,Boulder,V2,15.0,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,2,Winter,False,1,3,False,True,False,Clapper Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-27,Problem F,V1,,2,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.9,2,Send,,Boulder,,,20100,United States,California,5.12a,False,False,False,False,False,False,True,True,2024,1,Winter,True,1,2,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-27,Problem C,V2,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,3.0,3,Send,,Boulder,,,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,6,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-27,Flyboy Arete,V5,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Stained Glass/Flyboy Area,3.3,3,Send,,Boulder,V5,,20500,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,2,False,True,False,Stained Glass/Flyboy Area,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem I,V2,"Had to try, small crimps",1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.7,2,Flash,,Boulder,V3,,20200,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,False,1,1,True,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem G,V0,,3,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.8,1,Send,,Boulder,,,20008,United States,California,5.12a,False,False,False,False,False,False,True,True,2024,1,Winter,False,1,1,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem G,V0,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.8,1,Flash,,Boulder,,,20008,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,False,2,1,True,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem F,V1,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.9,2,Send,,Boulder,,,20100,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,2,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem F,V1,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.9,2,Flash,,Boulder,,,20100,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,False,2,2,True,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem D,V0,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.9,2,Flash,,Boulder,,,20008,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,False,1,2,True,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem C,V2,another lap,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,3.0,3,Send,,Boulder,,,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,6,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem C,V2,2nd - really really really good!,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,3.0,3,Send,,Boulder,,,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,2,6,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Problem E,V2,2nd,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,1.9,2,Send,,Boulder,,,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,2,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Unnamed V0,V0,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Boy and Girl Rocks,2.7,-1,Flash,,Boulder,,20.0,20008,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,False,1,1,True,True,False,Boy and Girl Rocks,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Unnamed V4,V4,"lap 2
",1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Boy and Girl Rocks,2.6,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,3,False,True,False,Boy and Girl Rocks,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Unnamed V4,V4,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Boy and Girl Rocks,2.6,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,2,3,False,True,False,Boy and Girl Rocks,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Funky Tut,V3,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Tut Boulder,3.3,3,Send,,Boulder,,15.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,8,False,True,False,Tut Boulder,Bishop Area,Buttermilk Country,Boulder
2024-01-26,Bowling Pin,V4+,Day flash - really messed up my finger,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Bowling Pin Boulder,3.6,4,Send,,Boulder,V5,,20410,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,4,False,True,False,Bowling Pin Boulder,Bishop Area,Buttermilk Country,Boulder
2024-01-21,The Overhanging Nose,V0+,,1,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Sad Boulders > Ice Caves, Outer Area > Short Arete Boulders",2.4,2,Flash,,Boulder,,10.0,20010,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,1,True,True,False,Short Arete Boulders,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-21,China Doll,V0,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Sad Boulders > Molly Area,3.3,3,Send,,Boulder,,18.0,20008,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,4,False,True,False,Molly Area,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-21,Mothership Connection,V4,3rd try - quite unique boulder,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Sad Boulders > Ice Caves,3.3,3,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,1,False,True,False,Ice Caves,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-21,The French Connection,V6,"Around 5th try, amazing",1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Hall of Mirrors Area > Maximilien Buttress,3.6,4,Send,,Boulder,,18.0,20600,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,1,False,True,False,Maximilien Buttress,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Problem A,V0,Downclimb,2,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Serengeti Area > Slab Boulder,1.0,-1,Flash,,Boulder,,10.0,20008,United States,California,5.12a,False,True,False,False,False,False,True,True,2024,1,Winter,True,1,3,True,True,False,Slab Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Problem B,V1,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Serengeti Area > Slab Boulder,2.1,2,Send,,Boulder,,10.0,20100,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,6,False,True,False,Slab Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Problem B,V1,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Serengeti Area > Slab Boulder,2.1,2,Flash,,Boulder,,10.0,20100,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,2,6,True,True,False,Slab Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Masterbeat,V1,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Jesus Chrysler Area > Headbangers Cave,1.6,-1,Send,,Boulder,,10.0,20100,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,1,False,True,False,Headbangers Cave,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Beer Tumor Right,V4,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Jesus Chrysler Area > Headbangers Cave,2.7,2,Send,,Boulder,,10.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,10,False,True,False,Headbangers Cave,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Beer Tumor,V3,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Jesus Chrysler Area > Headbangers Cave,2.7,1,Send,,Boulder,,10.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,11,False,True,False,Headbangers Cave,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Slap Happy,V3,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Wavy Gravy Area > Slap Happy Boulder,2.9,2,Send,,Boulder,,12.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,4,False,True,False,Slap Happy Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-20,Cue Ball,V4,Was pooped haha,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > East Rim Area > Sixty Foot Woman/Shadow Play Area > Shadow Play Boulder,3.0,3,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,5,False,True,False,Shadow Play Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-17,Unnamed (Brian's Finish),V4,2nd lap,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Buttermilk Stem Area > Buttermilk Stem Boulder,2.4,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,1,False,True,False,Buttermilk Stem Boulder,Bishop Area,Buttermilk Country,Boulder
2024-01-17,Unnamed (Brian's Finish),V4,"2nd go. Must use the far chalked heel hook. Cool single move, awkward stand then easy slab",1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Buttermilk Stem Area > Buttermilk Stem Boulder,2.4,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,2,1,False,True,False,Buttermilk Stem Boulder,Bishop Area,Buttermilk Country,Boulder
2024-01-17,Rail Problem,V5,"3rd try. Good climbing, sharp rock",1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Ranger Rock,2.7,2,Send,,Boulder,,,20500,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,3,False,True,False,Ranger Rock,Bishop Area,Buttermilk Country,Boulder
2024-01-17,Problem E,V3,"2nd try, pretty fun!",1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Birthday Boulders,2.4,2,Send,,Boulder,,12.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,False,1,2,False,True,False,Birthday Boulders,Bishop Area,Buttermilk Country,Boulder
2024-01-14,Unnamed V4,V4,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Boy and Girl Rocks,2.6,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,3,False,True,False,Boy and Girl Rocks,Bishop Area,Buttermilk Country,Boulder
2024-01-14,Unknown V0/V1,V1,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > The Loaf,2.0,-1,Send,,Boulder,,12.0,20100,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,1,False,True,False,The Loaf,Bishop Area,Buttermilk Country,Boulder
2024-01-14,The Rising,V4,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > The Loaf,3.1,3,Send,,Boulder,,,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,8,False,True,False,The Loaf,Bishop Area,Buttermilk Country,Boulder
2024-01-13,Slap Happy,V3,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Wavy Gravy Area > Slap Happy Boulder,2.9,2,Send,,Boulder,,12.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,4,False,True,False,Slap Happy Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-07,Hip Pockets,5.11a,Racing sun. Brrrr,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,3.4,3,TR,,"Trad, Sport",,100.0,4600,United States,California,11a,False,False,False,False,True,True,False,False,2024,1,Winter,True,1,3,False,False,False,Banana Belt,Bishop Area,Owens River Gorge,5.11
2024-01-07,Pocket Dance,5.10c,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,3.6,3,Lead,Redpoint,Sport,,115.0,3200,United States,California,10c,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,4,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.10
2024-01-07,Love Stinks,5.11a,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,3.6,3,Lead,Redpoint,Sport,,115.0,4600,United States,California,11a,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,4,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.11
2024-01-07,Nuke the Whales,5.9,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,2.5,2,Lead,Redpoint,Sport,,80.0,2400,United States,California,9,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,5,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.9 and under
2024-01-07,Environmental Terrorist,5.10c,Racing the sun,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,2.7,2,TR,,Sport,,80.0,3200,United States,California,10c,False,False,False,False,True,False,False,False,2024,1,Winter,True,1,4,False,False,False,Banana Belt,Bishop Area,Owens River Gorge,5.10
2024-01-07,"Wandering, But Not Lost",5.7,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,2.5,2,Lead,Redpoint,Sport,,100.0,1800,United States,California,7,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,3,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.9 and under
2024-01-07,Nothern Lite,5.7+,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,2.5,1,Lead,Redpoint,Sport,,80.0,1900,United States,California,7,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,4,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.9 and under
2024-01-07,Wedge-O,5.10b,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Banana Belt,3.0,1,Lead,Redpoint,Sport,,90.0,2900,United States,California,10b,False,False,True,False,True,False,False,False,2024,1,Winter,True,1,8,False,True,False,Banana Belt,Bishop Area,Owens River Gorge,5.10
2024-01-06,Problem C,V2,pretty fun!,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Pig Pen Slab,2.5,2,Flash,,Boulder,,12.0,20200,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,6,True,True,False,Pig Pen Slab,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Problem B,V1,,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Pig Pen Slab,2.4,2,Flash,,Boulder,,10.0,20100,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,6,True,True,False,Pig Pen Slab,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Not The Clapper,V2,Super great! ,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Clapper Area > Clapper Boulder,3.4,4,Flash,,Boulder,V2,15.0,20200,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,3,True,True,False,Clapper Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Corporation Pop,V3,,1,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Central Happiness Area > More Water, Less Power Boulder",2.0,2,Flash,,Boulder,,,20300,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,1,True,True,False,"More Water, Less Power Boulder",Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Groundwater,V5,Some beta from Carol - thanks!,1,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Central Happiness Area > More Water, Less Power Boulder",2.3,2,Flash,,Boulder,,,20500,United States,California,5.12a,False,True,False,False,False,False,True,False,2024,1,Winter,True,1,1,True,True,False,"More Water, Less Power Boulder",Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Celestial Trail,V0- PG13,Up and down climb,2,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Central Happiness Area > Heavenly Path Boulder,3.2,3,Send,,Boulder,,25.0,20005,United States,California,5.12a,False,False,False,False,False,False,True,True,2024,1,Winter,True,1,4,False,True,False,Heavenly Path Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Every Color You Are,V6,"SOOOOOOO CLOSE - fell just missing the good part of the last move. Check out the left hand crimp. After first move right, see about using left hand crimp before going big!",1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > West Rim Area > Desert Skies/Morning Dove Area,3.7,4,Attempt,,Boulder,,15.0,20600,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,2,False,False,True,Desert Skies/Morning Dove Area,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Bleached Bones,V4,day flash,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Serengeti Area > Bleached Bones Boulder,2.8,2,Send,,Boulder,,,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,4,False,True,False,Bleached Bones Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Serengeti,V5,"7th try today.

My beta: after easy start -> left hand pockets, right hand hueco, high left heel (rotate it out!) left hand crimp, right hand crimp, up to sloper!",1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Serengeti Area > Serengeti Boulder,3.3,3,Send,,Boulder,,15.0,20500,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,2,False,True,False,Serengeti Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Western Round Up,V1,send 2x for warmup,2,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Central Happiness Area > Solarium Boulder,2.0,1,Send,,Boulder,,12.0,20100,United States,California,5.12a,False,False,False,False,False,False,True,True,2024,1,Winter,True,1,4,False,True,False,Solarium Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Solarium,V4,day flash,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Central Happiness Area > Solarium Boulder,3.2,2,Send,,Boulder,,15.0,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,5,False,True,False,Solarium Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-06,Ketron Classic,V4,day flash,1,California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Savannah Area > Savannah Boulder,3.6,4,Send,,Boulder,,,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2024,1,Winter,True,1,4,False,True,False,Savannah Boulder,Bishop Area,Volcanic Tablelands (Happy/Sad Boulders),Boulder
2024-01-01,Boom Chakalaka,5.10a,a good climb. Ashley loves it.,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Holy Trinity,3.4,3,Lead,Redpoint,Sport,,110.0,2600,United States,California,10a,False,False,True,False,True,False,False,False,2024,1,Winter,False,1,5,False,True,False,Holy Trinity,Bishop Area,Owens River Gorge,5.10
2024-01-01,Honey Badger Don't Care,5.10a/b,what a kooky climb,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.2,2,Lead,Redpoint,Sport,,114.0,2800,United States,California,10a,False,False,True,False,True,False,False,False,2024,1,Winter,False,1,4,False,True,False,Flavin Haven,Bishop Area,Owens River Gorge,5.10
2024-01-01,Nice Jugs,5.9+,lap,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.0,2,TR,,Sport,,90.0,2500,United States,California,9,False,False,False,False,True,False,False,False,2024,1,Winter,False,1,5,False,False,False,Flavin Haven,Bishop Area,Owens River Gorge,5.9 and under
2024-01-01,Nice Jugs,5.9+,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.0,2,Lead,Redpoint,Sport,,90.0,2500,United States,California,9,False,False,True,False,True,False,False,False,2024,1,Winter,False,2,5,False,True,False,Flavin Haven,Bishop Area,Owens River Gorge,5.9 and under
2024-01-01,Caldera,5.11c,Immediate TR. This is one of my favorites in the gorge,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.8,4,TR,,Sport,,80.0,5200,United States,California,11c,False,False,False,False,True,False,False,False,2024,1,Winter,False,1,3,False,False,False,Flavin Haven,Bishop Area,Owens River Gorge,5.11
2024-01-01,Caldera,5.11c,Unbelievable how easy this feels compared to when I tried it first 18 months ago,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.8,4,Lead,Redpoint,Sport,,80.0,5200,United States,California,11c,False,False,True,False,True,False,False,False,2024,1,Winter,False,2,3,False,True,False,Flavin Haven,Bishop Area,Owens River Gorge,5.11
2023-12-29,Extreme Caffeine,5.10b,I am so good at warming up haha,2,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.1,3,TR,,Sport,,90.0,2900,United States,California,10b,False,False,False,False,True,False,False,True,2023,12,Winter,False,1,1,False,False,False,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.10
2023-12-29,Extreme Caffeine,5.10b,nice warmup,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.1,3,Lead,Onsight,Sport,,90.0,2900,United States,California,10b,True,False,False,False,True,False,False,False,2023,12,Winter,False,2,1,True,True,False,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.10
2023-12-29,Phasers on Stun,5.12c,"1 fall, 1 hang. Amazing climb, excited to do it again, such interesting beta.",1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.7,3,TR,,Sport,5.12c,75.0,7200,United States,California,12c,False,False,False,False,True,False,False,False,2023,12,Winter,False,1,1,False,False,False,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.12
2023-12-29,Phasers on Stun,5.12c,bolt to bolt. Took some time to figure out some of the moves. Really cool climb!!,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.7,3,Lead,Fell/Hung,Sport,5.12c,75.0,7200,United States,California,12c,False,False,False,True,True,False,False,False,2023,12,Winter,False,2,1,False,False,False,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.12
2023-12-26,Rail Problem,V3,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Roadside Area > Roadside Boulder,2.5,2,Flash,,Boulder,,,20300,United States,California,5.12a,False,True,False,False,False,False,True,False,2023,12,Winter,False,1,3,True,True,False,Roadside Boulder,Bishop Area,Buttermilk Country,Boulder
2023-12-26,Unnamed V2,V2,,1,California > Eastern Sierra > Bishop Area > Buttermilk Country > Buttermilks Main > Roadside Area > Roadside Boulder,2.0,1,Flash,,Boulder,,17.0,20200,United States,California,5.12a,False,True,False,False,False,False,True,False,2023,12,Winter,False,1,1,True,True,False,Roadside Boulder,Bishop Area,Buttermilk Country,Boulder
